id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
640009,Landing Page Submission,Google,No,No,0,5.0,301,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
586948,Landing Page Submission,Direct Traffic,No,No,1,2.0,1522,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
648164,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
601921,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
598933,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
599976,Landing Page Submission,Direct Traffic,No,No,0,1.0,562,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
623349,Landing Page Submission,Google,No,No,1,6.0,320,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
599226,Landing Page Submission,Google,No,No,0,3.0,151,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
597120,API,Google,No,No,1,3.0,167,1.5,Email Opened,,,No,No,No,No,No,No,,,No
586641,API,Google,No,No,0,2.0,498,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
603364,Landing Page Submission,Direct Traffic,No,No,0,2.0,1319,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
617618,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
645538,Landing Page Submission,Direct Traffic,No,No,1,3.0,1346,3.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,15.0,20.0,No
654184,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
623713,Landing Page Submission,Google,No,No,0,4.0,374,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
592892,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,141,2.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,16.0,No
642544,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
637161,Landing Page Submission,Direct Traffic,No,No,0,2.0,87,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
629308,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
644221,API,Google,No,No,0,3.0,7,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
580449,Landing Page Submission,Direct Traffic,No,No,0,2.0,761,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,19.0,Yes
605458,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
587667,Landing Page Submission,Direct Traffic,No,No,0,1.0,55,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
631324,Landing Page Submission,Google,No,No,1,4.0,222,4.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
630715,Landing Page Submission,Google,No,No,0,4.0,400,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
580339,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,231,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
619170,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
596871,Landing Page Submission,Direct Traffic,No,No,0,8.0,277,2.67,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
616420,Landing Page Submission,Google,No,No,0,3.0,389,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
606086,Landing Page Submission,Google,No,No,1,3.0,1905,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
609244,API,Organic Search,No,No,1,7.0,1061,3.5,SMS Sent,,,No,No,No,No,No,No,,,No
648109,Landing Page Submission,Google,No,No,0,6.0,240,6.0,Email Opened,Retail Management,,No,No,No,No,No,No,14.0,18.0,No
605332,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,No
589595,API,Google,No,No,1,12.0,734,1.71,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
639324,Landing Page Submission,Google,No,No,0,2.0,151,2.0,SMS Sent,,,No,No,No,No,No,No,13.0,17.0,No
612984,Landing Page Submission,Direct Traffic,No,No,0,8.0,1677,2.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
585824,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
635434,Landing Page Submission,Direct Traffic,No,No,0,3.0,126,3.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,17.0,Yes
594650,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
601171,Landing Page Submission,Organic Search,No,No,0,12.0,750,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
628111,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
650484,API,Google,No,No,0,3.0,388,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
586326,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
610744,Landing Page Submission,Direct Traffic,No,No,0,2.0,440,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
651417,API,Google,No,No,1,3.0,1126,1.5,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
591530,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
606530,Landing Page Submission,Google,No,No,0,3.0,493,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
631390,Landing Page Submission,Organic Search,No,No,1,4.0,362,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
658773,API,Organic Search,No,No,0,1.0,1173,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
600798,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
602684,Landing Page Submission,Google,No,No,1,4.0,816,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
654316,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
613976,API,Google,No,No,0,3.0,18,1.5,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
588751,Landing Page Submission,Direct Traffic,No,No,1,3.0,1317,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
642061,Landing Page Submission,Google,Yes,No,0,4.0,32,4.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
615645,Landing Page Submission,Google,No,No,1,3.0,1010,3.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
643106,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
609349,Landing Page Submission,Direct Traffic,No,No,1,2.0,1449,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
622658,Landing Page Submission,Direct Traffic,No,No,1,2.0,1366,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
617802,API,Organic Search,No,No,0,2.0,579,1.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
614251,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
591317,Landing Page Submission,Direct Traffic,No,No,0,2.0,1621,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
623455,Landing Page Submission,Direct Traffic,No,No,1,3.0,1049,3.0,Unreachable,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
600596,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
580399,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,16.0,No
620522,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1685,1.5,Page Visited on Website,,Student,No,No,No,No,No,No,,,No
586199,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
623161,Landing Page Submission,Google,No,No,1,5.0,987,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
634056,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,No
637148,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
626374,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
643296,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
615929,Landing Page Submission,Google,Yes,No,0,3.0,263,3.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
596174,Landing Page Submission,Organic Search,No,No,0,6.0,96,3.0,Page Visited on Website,Media and Advertising,,No,No,No,No,No,No,12.0,15.0,No
618866,Landing Page Submission,Direct Traffic,No,No,1,9.0,1242,9.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,Yes
584754,Landing Page Submission,Google,No,No,0,4.0,18,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
650877,Landing Page Submission,Referral Sites,No,No,0,5.0,331,1.67,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,14.0,12.0,Yes
600395,Landing Page Submission,Direct Traffic,No,No,1,3.0,1698,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
652655,Landing Page Submission,Direct Traffic,No,No,0,2.0,11,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,13.0,15.0,Yes
658432,Lead Add Form,Reference,No,No,1,,785,,Approached upfront,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
655522,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
628958,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1771,1.0,Email Bounced,Finance Management,,No,No,No,No,No,No,,,Yes
587786,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592015,Landing Page Submission,Press_Release,Yes,No,0,12.0,1252,12.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,18.0,15.0,Yes
647668,Landing Page Submission,Direct Traffic,No,No,1,5.0,1546,5.0,Approached upfront,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
598810,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
626775,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Student,No,No,No,No,No,No,15.0,15.0,No
612067,Landing Page Submission,Direct Traffic,No,No,1,7.0,1500,2.33,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
584023,API,Google,Yes,No,0,2.0,269,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
580612,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,16.0,16.0,No
581232,API,Organic Search,No,No,0,5.0,1468,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
587314,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
647984,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
641414,Landing Page Submission,Google,No,No,1,7.0,842,3.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
582018,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
591323,Landing Page Submission,Direct Traffic,No,No,0,2.0,181,2.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
582223,Landing Page Submission,Direct Traffic,No,No,0,4.0,482,4.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,13.0,15.0,Yes
633399,Landing Page Submission,Direct Traffic,No,No,0,9.0,354,3.0,Email Opened,Retail Management,,No,No,No,No,No,No,14.0,18.0,Yes
607355,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
639564,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
643534,API,Google,Yes,No,0,3.0,202,3.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,14.0,No
611444,Landing Page Submission,Google,No,No,0,2.0,105,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
645215,API,Google,No,No,0,8.0,397,2.0,Chat Conversation,Human Resource Management,,No,No,No,No,No,No,17.0,15.0,No
645218,Landing Page Submission,Google,No,No,1,7.0,938,7.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,No
636928,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591835,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
643524,Landing Page Submission,Organic Search,No,No,0,3.0,560,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
594400,API,Google,No,No,0,3.0,1314,1.5,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
607799,Landing Page Submission,Google,No,No,1,7.0,1600,2.33,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
610330,API,Organic Search,No,No,1,6.0,1201,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
615425,Landing Page Submission,Google,No,No,1,4.0,1049,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
623382,Landing Page Submission,Direct Traffic,No,No,1,5.0,185,2.5,Email Opened,Finance Management,Working Professional,No,No,No,No,No,Yes,,,Yes
581763,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
592408,Landing Page Submission,Google,No,No,1,4.0,1285,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
609043,Landing Page Submission,Google,Yes,No,0,5.0,78,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,No
589296,Landing Page Submission,Direct Traffic,No,No,1,2.0,1110,2.0,Form Submitted on Website,Operations Management,,No,No,No,No,No,No,13.0,16.0,Yes
603436,Landing Page Submission,Google,No,No,0,8.0,96,2.67,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
612731,Landing Page Submission,Google,No,No,1,2.0,1795,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
586701,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
650311,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
594048,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
626523,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
614865,API,Google,No,No,1,2.0,252,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
620989,API,Google,No,No,1,3.0,1204,1.5,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
649426,API,Organic Search,No,No,0,2.0,73,1.0,Chat Conversation,,,No,No,No,No,No,No,12.0,15.0,No
583708,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
634911,Landing Page Submission,Google,No,No,0,3.0,280,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,18.0,Yes
587753,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,2,2.0,Unsubscribed,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
609620,Landing Page Submission,Google,No,No,1,4.0,1770,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
649597,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
616772,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
600123,Landing Page Submission,Organic Search,Yes,No,0,2.0,239,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
608709,API,Chat,No,No,1,2.0,992,1.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
588435,API,Organic Search,No,No,0,2.0,598,2.0,Converted to Lead,,,No,No,No,No,No,No,15.0,15.0,No
591141,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
626971,Landing Page Submission,Direct Traffic,No,No,1,3.0,1535,1.5,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
628607,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
633646,Landing Page Submission,Direct Traffic,No,No,1,8.0,1484,8.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
586002,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1487,3.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
605787,API,Organic Search,No,No,0,4.0,1644,4.0,Email Opened,International Business,Student,No,No,No,No,No,No,,,No
616749,API,Google,No,No,0,2.0,67,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
594837,Landing Page Submission,Direct Traffic,No,No,0,2.0,219,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
616739,Landing Page Submission,Google,Yes,No,0,28.0,81,3.5,Page Visited on Website,Retail Management,,No,No,No,No,No,No,16.0,18.0,Yes
599922,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,69,1.0,Email Bounced,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
597470,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,104,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
583434,Landing Page Submission,Direct Traffic,No,No,0,2.0,404,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
581292,API,Google,No,No,0,6.0,158,3.0,Chat Conversation,Select,Student,No,No,No,No,No,No,16.0,16.0,No
647989,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
642802,Landing Page Submission,Organic Search,No,No,0,3.0,276,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
623832,Landing Page Submission,Organic Search,No,No,0,3.0,166,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
599539,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
619292,API,Google,No,No,0,2.0,533,2.0,Email Opened,,,No,No,No,No,No,No,,,No
603000,Landing Page Submission,Direct Traffic,No,No,1,4.0,1068,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
622410,Landing Page Submission,Google,No,No,0,2.0,694,1.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
651599,API,Referral Sites,No,No,0,7.0,166,7.0,Email Opened,,,No,No,No,No,No,No,15.0,13.0,No
595797,Landing Page Submission,Direct Traffic,No,No,1,5.0,1763,1.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
593765,API,Google,No,No,0,2.0,70,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
607050,Landing Page Submission,Direct Traffic,No,No,0,2.0,295,2.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
588514,Landing Page Submission,Direct Traffic,No,No,0,4.0,67,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,12.0,15.0,Yes
645601,API,Google,No,No,1,2.0,972,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
653930,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
656469,API,Organic Search,No,No,1,3.0,1636,1.5,Page Visited on Website,,,No,No,No,No,No,No,15.0,15.0,No
589955,Landing Page Submission,Direct Traffic,No,No,0,2.0,339,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
659507,Landing Page Submission,Direct Traffic,No,No,1,5.0,1563,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
616173,Landing Page Submission,Google,No,No,0,4.0,952,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
626212,API,Google,No,No,0,1.0,1852,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
590421,Landing Page Submission,Direct Traffic,No,No,0,5.0,1450,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
639304,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
626369,API,Direct Traffic,No,No,0,2.0,267,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
651250,API,Direct Traffic,Yes,No,0,2.0,297,2.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
653523,Landing Page Submission,Referral Sites,No,No,1,6.0,1505,6.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,16.0,15.0,Yes
584056,Landing Page Submission,Organic Search,No,No,0,6.0,136,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
659704,API,Chat,No,No,1,0.0,0,0.0,Email Link Clicked,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
655162,Landing Page Submission,Direct Traffic,No,No,0,2.0,13,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,Yes
647199,Landing Page Submission,Direct Traffic,No,No,0,2.0,918,2.0,Email Link Clicked,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
614902,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
625939,Landing Page Submission,Google,No,No,0,2.0,179,2.0,Form Submitted on Website,Healthcare Management,,No,No,No,No,No,No,,,No
